timestamp,heading,position_x,position_y
2581.40,12.30,3525.00,1635.00
2581.50,12.30,5201.00,1603.00
2581.60,12.30,5201.00,1603.00
2581.70,12.30,5201.00,1581.00
2581.80,12.30,5201.00,1581.00
2581.90,12.30,5201.00,1566.00
2582.00,12.30,5201.00,1566.00
2582.10,12.30,3724.00,1566.00
2582.20,12.30,3724.00,1566.00
2582.30,12.30,5201.00,1548.00
2582.40,12.30,5201.00,1548.00
2582.50,12.30,5201.00,1527.00
2582.60,12.30,5201.00,1527.00
2582.70,12.00,5201.00,1527.00
2582.80,12.00,5201.00,1527.00
2582.90,12.00,5201.00,1517.00
2583.00,12.00,5201.00,1517.00
2583.10,12.00,5201.00,1517.00
2583.20,12.00,5201.00,1517.00
2583.30,12.00,5201.00,1516.00
2583.40,12.00,5201.00,1516.00
2583.50,12.00,5201.00,1516.00
2583.60,12.00,5201.00,1516.00
2583.70,12.50,5201.00,1517.00
2583.80,12.50,5201.00,1517.00
2583.90,12.50,5201.00,1516.00
2584.00,12.50,5201.00,1516.00
2584.10,12.50,5201.00,1516.00
2584.20,12.50,5201.00,1516.00
2584.30,12.50,5201.00,1520.00
2584.40,12.50,5201.00,1520.00
2584.50,12.50,5201.00,1520.00
2584.60,12.50,5201.00,1520.00
2584.70,12.50,5201.00,1516.00
2000.40,12.70,1125.00,2869.00
2000.50,12.70,1125.00,2869.00
2000.60,12.70,1125.00,2869.00
2000.70,12.70,1125.00,2869.00
2000.80,12.70,1125.00,2869.00
2000.90,12.70,1125.00,2866.00
2001.00,12.70,1125.00,2866.00
2001.10,12.70,1125.00,2866.00
2001.20,12.70,1125.00,2869.00
2001.30,12.70,1124.00,2869.00
2001.40,12.70,1124.00,2869.00
2001.50,12.70,1124.00,2870.00
2001.60,12.70,1124.00,2870.00
2001.70,12.70,1124.00,2870.00
2001.80,12.10,1126.00,2859.00
2001.90,12.10,1126.00,2859.00
2002.00,12.10,1126.00,2859.00
2002.10,12.10,1137.00,2830.00
2002.20,12.10,1137.00,2830.00
2002.30,12.10,1137.00,2767.00
2002.40,12.10,1150.00,2767.00
2002.50,12.10,1150.00,2767.00
2002.60,12.10,1150.00,2898.00
2002.70,12.10,1155.00,2898.00
2002.80,12.40,1155.00,2898.00
2002.90,12.40,855.00,2849.00
2003.00,12.40,855.00,2849.00
2003.10,12.40,855.00,2849.00
2003.20,12.40,849.00,2792.00
2003.30,12.40,849.00,2792.00
2003.40,12.40,849.00,2792.00
2003.50,12.40,853.00,2737.00
2003.60,12.40,853.00,2737.00
2003.70,12.40,853.00,225.00
2003.80,12.40,861.00,225.00
2003.90,12.40,861.00,225.00
2004.00,12.40,861.00,204.00
2004.10,12.40,867.00,204.00
2004.20,12.40,867.00,204.00
2004.30,12.40,864.00,213.00
2004.40,12.40,864.00,213.00
2004.50,12.40,864.00,213.00
2004.60,12.40,864.00,206.00
2004.70,12.40,864.00,206.00
2004.80,12.40,864.00,206.00
2004.90,12.40,864.00,206.00
2005.00,12.40,864.00,206.00
2005.10,12.40,864.00,210.00
2005.20,12.40,864.00,210.00
2005.30,12.40,864.00,210.00
2005.40,12.40,864.00,199.00
2005.50,12.40,864.00,199.00
2005.60,12.40,864.00,199.00
2005.70,12.40,863.00,206.00
2005.80,12.70,863.00,206.00
1618.10,12.60,5201.00,1604.00
1618.20,12.60,5201.00,1604.00
1618.30,12.60,5201.00,1604.00
1618.40,12.60,1717.00,1605.00
1618.50,12.60,1717.00,1605.00
1618.60,12.60,1717.00,1605.00
1618.70,12.60,1714.00,1605.00
1618.80,12.60,1714.00,1605.00
1618.90,12.60,1714.00,1597.00
1619.00,12.60,1714.00,1597.00
1619.10,12.40,1714.00,1597.00
1619.20,12.40,1714.00,1605.00
1619.30,12.40,3089.00,1605.00
1619.40,12.40,3089.00,1605.00
1619.50,12.40,3111.00,1581.00
1619.60,12.40,3111.00,1581.00
1619.70,12.40,3111.00,1581.00
1619.80,12.40,5201.00,1534.00
1619.90,12.40,5201.00,1534.00
1620.00,12.40,5201.00,1534.00
1620.10,12.40,5201.00,5201.00
1620.20,12.40,5201.00,5201.00
1620.30,12.40,5201.00,5201.00
1620.40,12.40,1952.00,5201.00
1620.50,12.40,1952.00,5201.00
1620.60,12.40,1952.00,5201.00
1620.70,12.40,1925.00,5201.00
1620.80,12.40,1925.00,5201.00
1620.90,12.40,1903.00,5201.00
1621.00,12.40,1903.00,5201.00
1621.10,12.30,1903.00,5201.00
1621.20,12.30,1904.00,5201.00
1621.30,12.30,1904.00,5201.00
1621.40,12.30,1904.00,5201.00
1621.50,12.30,1905.00,606.00
1621.60,12.30,1905.00,606.00
1621.70,12.30,1905.00,544.00
1621.80,12.30,1908.00,544.00
1621.90,12.30,1908.00,544.00
1622.00,12.30,1908.00,497.00
1622.10,12.40,1916.00,497.00
1622.20,12.40,1916.00,497.00
1622.30,12.40,1916.00,479.00
1622.40,12.40,1916.00,479.00
1622.50,12.40,1916.00,479.00
1622.60,12.40,1916.00,480.00
1622.70,12.40,1916.00,480.00
1622.80,12.40,1916.00,480.00
1622.90,12.40,1917.00,480.00
1623.00,12.40,1917.00,480.00
1623.10,12.40,1917.00,480.00
1623.20,12.40,1917.00,480.00
1623.30,12.40,1917.00,480.00
398.80,12.50,1112.00,1639.00
398.90,12.50,1112.00,1636.00
399.00,12.50,1112.00,1636.00
399.10,12.50,1112.00,1636.00
399.20,12.50,1112.00,1636.00
399.30,12.80,1112.00,1636.00
399.40,12.80,1112.00,1637.00
399.50,12.80,1112.00,1637.00
399.60,12.80,1112.00,1637.00
399.70,12.80,1112.00,1636.00
399.80,12.80,1112.00,1636.00
399.90,12.80,1112.00,1636.00
400.00,12.80,1112.00,1639.00
400.10,12.80,1112.00,1639.00
400.20,12.80,1112.00,1639.00
400.30,12.70,1107.00,1650.00
400.40,12.70,1107.00,1650.00
400.50,12.70,1107.00,1650.00
400.60,12.70,1107.00,1682.00
400.70,12.70,1107.00,1682.00
400.80,12.70,1107.00,1730.00
400.90,12.70,1103.00,1730.00
401.00,12.70,1103.00,1730.00
401.10,12.70,1103.00,2795.00
401.20,12.70,1099.00,2795.00
401.30,12.50,1099.00,2795.00
401.40,12.50,1096.00,1788.00
401.50,12.50,1096.00,1788.00
401.60,12.50,1096.00,1788.00
401.70,12.50,1092.00,1415.00
401.80,12.50,1092.00,1415.00
401.90,12.50,1092.00,1415.00
402.00,12.50,1088.00,1435.00
402.10,12.50,1088.00,1435.00
402.20,12.50,1088.00,1453.00
402.30,12.80,1083.00,1453.00
402.40,12.80,1083.00,1453.00
402.50,12.80,1083.00,1457.00
402.60,12.80,1093.00,1457.00
402.70,12.80,1093.00,1457.00
402.80,12.80,1093.00,1458.00
402.90,12.80,1093.00,1458.00
403.00,12.80,1093.00,1458.00
403.10,12.80,1093.00,1461.00
403.20,12.80,1093.00,1461.00
403.30,12.80,1093.00,1461.00
403.40,12.80,1093.00,1455.00
403.50,12.80,1093.00,1455.00
403.60,12.80,1093.00,1457.00
403.70,12.80,1093.00,1457.00
3029.70,11.80,1388.00,2260.00
3029.80,11.80,1388.00,2247.00
3029.90,11.80,1388.00,2247.00
3030.00,11.80,1388.00,2247.00
3030.10,11.80,1388.00,2247.00
3030.20,11.80,1388.00,2235.00
3030.30,11.80,1388.00,2235.00
3030.40,11.80,1388.00,2236.00
3030.50,11.80,1388.00,2236.00
3030.60,11.70,1388.00,2236.00
3030.70,11.70,1388.00,2229.00
3030.80,11.70,1388.00,2229.00
3030.90,11.70,1388.00,2229.00
3031.00,11.70,1388.00,2235.00
3031.10,11.70,1388.00,2235.00
3031.20,11.70,1388.00,2235.00
3031.30,11.70,1391.00,2120.00
3031.40,11.70,1391.00,2120.00
3031.50,11.70,1391.00,2120.00
3031.60,11.20,1401.00,2147.00
3031.70,11.20,1401.00,2147.00
3031.80,11.20,1401.00,2099.00
3031.90,11.20,1415.00,2099.00
3032.00,11.20,1415.00,2033.00
3032.10,11.20,1415.00,2033.00
3032.20,11.20,1426.00,2033.00
3032.30,11.20,1426.00,2033.00
3032.40,11.20,1434.00,3612.00
3032.50,11.20,1434.00,3612.00
3032.60,11.40,1434.00,3612.00
3032.70,11.40,1443.00,5201.00
3032.80,11.40,1443.00,5201.00
3032.90,11.40,1443.00,5201.00
3033.00,11.40,1451.00,3457.00
3033.10,11.40,1451.00,3457.00
3033.20,11.40,1451.00,5201.00
3033.30,11.40,1460.00,5201.00
3033.40,11.40,1460.00,5201.00
3033.50,11.40,1460.00,5201.00
3033.60,11.40,1469.00,5201.00
3033.70,11.40,1469.00,5201.00
3033.80,11.40,1479.00,5201.00
3033.90,11.40,1479.00,5201.00
3034.00,11.40,1479.00,5201.00
3034.10,11.40,1487.00,5201.00
3034.20,11.40,1487.00,5201.00
3034.30,11.40,1487.00,5201.00
3034.40,11.40,1497.00,5201.00
3034.50,11.40,1497.00,5201.00
3034.60,11.50,1497.00,5201.00
3034.70,11.50,1506.00,5201.00
3034.80,11.50,1506.00,5201.00
3034.90,11.50,1506.00,5201.00
3035.00,11.50,1511.00,5201.00
3035.10,11.50,1511.00,5201.00
3035.20,11.50,1512.00,5201.00
3035.30,11.50,1512.00,5201.00
3035.40,11.50,1512.00,5201.00
3035.50,11.50,1512.00,5201.00
3035.60,11.70,1512.00,5201.00
3035.70,11.70,1512.00,5201.00
3035.80,11.70,1512.00,5201.00
3035.90,11.70,1512.00,5201.00
3036.00,11.70,1512.00,5201.00
3036.10,11.70,1512.00,5201.00
599.80,12.80,727.00,5201.00
599.90,12.70,728.00,5201.00
600.00,12.70,728.00,5201.00
600.10,12.70,727.00,5201.00
600.20,12.70,727.00,5201.00
600.30,12.70,727.00,5201.00
600.40,12.70,727.00,5201.00
600.50,12.70,727.00,5201.00
600.60,12.70,727.00,5201.00
600.70,12.70,727.00,5201.00
600.80,12.70,727.00,5201.00
600.90,12.70,727.00,3703.00
601.00,12.70,728.00,3703.00
601.10,12.70,728.00,3703.00
601.20,12.70,723.00,3632.00
601.30,12.70,723.00,3632.00
601.40,12.70,723.00,3632.00
601.50,12.70,725.00,2453.00
601.60,12.70,725.00,2453.00
601.70,12.70,725.00,2453.00
601.80,12.70,761.00,3692.00
601.90,12.50,761.00,3692.00
602.00,12.50,761.00,3028.00
602.10,12.50,1256.00,3028.00
602.20,12.50,1256.00,3028.00
602.30,12.50,1256.00,2996.00
602.40,12.50,828.00,2996.00
602.50,12.50,828.00,2996.00
602.60,12.50,809.00,3422.00
602.70,12.50,809.00,3422.00
602.80,12.50,809.00,3422.00
602.90,12.50,809.00,3422.00
603.00,12.50,809.00,3422.00
603.10,12.70,809.00,3422.00
603.20,12.70,802.00,2479.00
603.30,12.70,802.00,2479.00
603.40,12.70,802.00,2336.00
603.50,12.70,806.00,2336.00
603.60,12.70,806.00,2336.00
603.70,12.70,806.00,5201.00
603.80,12.70,816.00,5201.00
603.90,12.70,816.00,5201.00
604.00,12.70,1125.00,2798.00
604.10,12.70,1125.00,2798.00
604.20,12.70,1125.00,2798.00
604.30,12.70,1132.00,3046.00
604.40,12.70,1132.00,3046.00
604.50,12.70,1132.00,3046.00
604.60,12.70,1142.00,5201.00
604.70,12.70,1142.00,5201.00
604.80,12.70,1142.00,5201.00
604.90,12.50,1139.00,5201.00
605.00,12.50,1139.00,5201.00
605.10,12.50,1139.00,5201.00
605.20,12.50,1143.00,5201.00
605.30,12.50,1143.00,5201.00
605.40,12.50,1140.00,5201.00
605.50,12.50,1140.00,5201.00
605.60,12.50,1140.00,5201.00
605.70,12.50,1136.00,5201.00
2076.00,12.70,1032.00,3358.00
2076.10,12.70,1032.00,3358.00
2076.20,12.40,1032.00,3359.00
2076.30,12.40,1031.00,3359.00
2076.40,12.40,1031.00,3359.00
2076.50,12.40,1031.00,3355.00
2076.60,12.40,1031.00,3355.00
2076.70,12.40,1031.00,3355.00
2076.80,12.40,1031.00,3355.00
2076.90,12.40,1031.00,3355.00
2077.00,12.40,1031.00,3355.00
2077.10,12.40,1035.00,3355.00
2077.20,12.40,1035.00,3355.00
2077.30,12.40,1035.00,3155.00
2077.40,12.40,1028.00,3155.00
2077.50,12.40,1028.00,3155.00
2077.60,12.40,1028.00,3316.00
2077.70,12.40,1014.00,3316.00
2077.80,12.40,1014.00,3316.00
2077.90,12.40,571.00,3241.00
2078.00,12.40,571.00,3241.00
2078.10,12.40,571.00,3241.00
2078.20,12.40,553.00,5201.00
2078.30,12.40,553.00,5201.00
2078.40,12.40,553.00,5201.00
2078.50,12.40,561.00,5201.00
2078.60,12.40,561.00,5201.00
2078.70,12.40,561.00,5201.00
2078.80,12.40,5201.00,5201.00
2078.90,12.40,5201.00,5201.00
2079.00,12.40,5201.00,5201.00
2079.10,12.40,1207.00,5201.00
2079.20,12.40,1207.00,5201.00
2079.30,12.40,1191.00,5201.00
2079.40,12.40,1191.00,5201.00
2079.50,12.40,1191.00,5201.00
2079.60,12.40,1165.00,5201.00
2079.70,12.40,1165.00,5201.00
2079.80,12.40,1165.00,5201.00
2079.90,12.40,1159.00,5201.00
2080.00,12.40,1159.00,5201.00
2080.10,12.40,1159.00,5201.00
2080.20,12.40,868.00,5201.00
2080.30,12.40,868.00,5201.00
2080.40,12.40,868.00,5201.00
2080.50,12.40,847.00,5201.00
2080.60,12.40,847.00,5201.00
2080.70,12.40,843.00,507.00
2080.80,12.40,843.00,507.00
2080.90,12.40,843.00,507.00
2081.00,12.40,844.00,474.00
2081.10,12.40,844.00,474.00
2081.20,12.70,844.00,474.00
2081.30,12.70,844.00,461.00
2081.40,12.70,844.00,461.00
2081.50,12.70,844.00,460.00
2081.60,12.70,844.00,460.00
2081.70,12.70,844.00,460.00
2081.80,12.70,844.00,461.00
2081.90,12.70,844.00,461.00
2033.70,12.60,1485.00,2260.00
2033.80,12.60,1485.00,2260.00
2033.90,12.30,1485.00,2260.00
2034.00,12.30,1485.00,2260.00
2034.10,12.30,1485.00,2260.00
2034.20,12.30,1485.00,2260.00
2034.30,12.30,1486.00,2263.00
2034.40,12.30,1486.00,2263.00
2034.50,12.30,1486.00,2256.00
2034.60,12.30,1485.00,2256.00
2034.70,12.30,1485.00,2256.00
2034.80,12.30,1485.00,2256.00
2034.90,12.20,1486.00,2256.00
2035.00,12.20,1486.00,2256.00
2035.10,12.20,1491.00,2239.00
2035.20,12.20,1491.00,2239.00
2035.30,12.20,1491.00,2239.00
2035.40,12.20,2264.00,2221.00
2035.50,12.20,2264.00,2221.00
2035.60,12.20,2264.00,2221.00
2035.70,12.20,2293.00,2176.00
2035.80,12.20,2293.00,2176.00
2035.90,12.30,5201.00,2213.00
2036.00,12.30,5201.00,2213.00
2036.10,12.30,5201.00,2132.00
2036.20,12.30,5201.00,2132.00
2036.30,12.30,5201.00,2132.00
2036.40,12.30,5201.00,2132.00
2036.50,12.30,1508.00,2109.00
2036.60,12.30,1508.00,2109.00
2036.70,12.30,1508.00,2109.00
2036.80,12.30,1492.00,2103.00
2036.90,12.40,1492.00,2103.00
2037.00,12.40,1492.00,2103.00
2037.10,12.40,1489.00,2061.00
2037.20,12.40,1489.00,2061.00
2037.30,12.40,1489.00,2045.00
2037.40,12.40,1486.00,2045.00
2037.50,12.40,1486.00,2037.00
2037.60,12.40,1486.00,2037.00
2037.70,12.40,1485.00,2037.00
2037.80,12.40,1485.00,2037.00
2037.90,12.30,1486.00,2000.00
2038.00,12.30,1486.00,2000.00
2038.10,12.30,1489.00,1974.00
2038.20,12.30,1489.00,1974.00
2038.30,12.30,1489.00,1974.00
2038.40,12.30,1489.00,1974.00
2038.50,12.30,1491.00,1978.00
2038.60,12.30,1491.00,1978.00
2038.70,12.30,1491.00,2290.00
2038.80,12.30,1493.00,2290.00
2038.90,12.30,1493.00,1926.00
2039.00,12.30,1493.00,1926.00
2039.10,12.30,1495.00,1926.00
2039.20,12.30,1495.00,1926.00
2039.30,12.30,1498.00,2259.00
2039.40,12.30,1498.00,2259.00
2039.50,12.30,1500.00,2223.00
2039.60,12.30,1500.00,2223.00
2039.70,12.30,1500.00,2223.00
2039.80,12.30,1500.00,2223.00
2039.90,12.40,1503.00,2202.00
2040.00,12.40,1503.00,2202.00
2040.10,12.40,1505.00,1826.00
2040.20,12.40,1505.00,1826.00
2040.30,12.40,1505.00,1822.00
2040.40,12.40,1505.00,1822.00
2040.50,12.40,1505.00,1822.00
2040.60,12.40,1505.00,1822.00
2040.70,12.40,1505.00,1822.00
2040.80,12.40,1505.00,1822.00
2040.90,12.50,1505.00,1822.00
2041.00,12.50,1505.00,1822.00
2041.10,12.50,1505.00,1822.00
2041.20,12.50,1505.00,1822.00
2041.30,12.50,1505.00,1823.00
2041.40,12.50,1505.00,1823.00
2041.50,12.50,1505.00,1826.00
2528.40,12.50,5201.00,2125.00
2528.50,12.50,5201.00,2110.00
2528.60,12.50,5201.00,2110.00
2528.70,12.30,5201.00,2110.00
2528.80,12.30,5201.00,2117.00
2528.90,12.30,5201.00,2117.00
2529.00,12.30,5201.00,2117.00
2529.10,12.30,5201.00,2118.00
2529.20,12.30,5201.00,2118.00
2529.30,12.30,5201.00,2118.00
2529.40,12.30,5201.00,2121.00
2529.50,12.30,5201.00,2121.00
2529.60,12.30,5201.00,2121.00
2529.70,12.20,2989.00,2107.00
2529.80,12.20,2989.00,2107.00
2529.90,12.20,2989.00,1692.00
2530.00,12.20,3267.00,1692.00
2530.10,12.20,3267.00,1692.00
2530.20,12.20,3267.00,1634.00
2530.30,12.20,5201.00,1634.00
2530.40,12.20,5201.00,1634.00
2530.50,12.20,5201.00,1577.00
2530.60,12.20,5201.00,1577.00
2530.70,12.30,5201.00,1577.00
2530.80,12.30,5201.00,1514.00
2530.90,12.30,5201.00,1514.00
2531.00,12.30,5201.00,1514.00
2531.10,12.30,5201.00,1450.00
2531.20,12.30,5201.00,1450.00
2531.30,12.30,5201.00,1401.00
2531.40,12.30,5201.00,1401.00
2531.50,12.30,5201.00,1401.00
2531.60,12.30,5201.00,1366.00
2531.70,12.30,1807.00,1366.00
2531.80,12.30,1807.00,1366.00
2531.90,12.30,1756.00,5201.00
2532.00,12.30,1756.00,5201.00
2532.10,12.30,1756.00,5201.00
2532.20,12.30,1769.00,666.00
2532.30,12.30,1769.00,666.00
2532.40,12.30,1769.00,666.00
2532.50,12.30,1764.00,608.00
2532.60,12.30,1764.00,608.00
2532.70,12.30,1764.00,545.00
2532.80,12.30,1767.00,545.00
2532.90,12.30,1767.00,545.00
2533.00,12.30,1767.00,472.00
2533.10,12.30,1779.00,472.00
2533.20,12.30,1779.00,472.00
2533.30,12.30,1803.00,436.00
2533.40,12.30,1803.00,436.00
2533.50,12.30,1803.00,436.00
2533.60,12.30,1814.00,377.00
2533.70,12.30,1814.00,377.00
2533.80,12.30,1814.00,377.00
2533.90,12.30,1812.00,350.00
2534.00,12.30,1812.00,350.00
2534.10,12.30,1812.00,353.00
2534.20,12.30,1813.00,353.00
2534.30,12.30,1813.00,353.00
2534.40,12.30,1813.00,350.00
2534.50,12.30,1812.00,350.00
2534.60,12.30,1812.00,350.00
2534.70,12.30,1813.00,353.00
2534.80,12.30,1813.00,353.00
385.40,12.40,1378.00,1611.00
385.50,12.40,1378.00,1611.00
385.60,12.40,1378.00,1611.00
385.70,12.40,1378.00,1611.00
385.80,12.40,1378.00,1611.00
385.90,12.40,1378.00,1611.00
386.00,12.40,1380.00,5201.00
386.10,12.70,1380.00,5201.00
386.20,12.70,1380.00,5201.00
386.30,12.70,1378.00,5201.00
386.40,12.70,1378.00,5201.00
386.50,12.70,1378.00,5201.00
386.60,12.70,1380.00,5201.00
386.70,12.70,1380.00,5201.00
386.80,12.70,1380.00,5201.00
386.90,12.70,1377.00,5201.00
387.00,12.70,1377.00,5201.00
387.10,12.40,1393.00,1500.00
387.20,12.40,1393.00,1500.00
387.30,12.40,1393.00,1500.00
387.40,12.40,1422.00,1424.00
387.50,12.40,1422.00,1424.00
387.60,12.40,1422.00,1424.00
387.70,12.40,1385.00,1359.00
387.80,12.40,1385.00,1359.00
387.90,12.40,1385.00,1298.00
388.00,12.40,1408.00,1298.00
388.10,12.20,1408.00,1298.00
388.20,12.20,1408.00,1248.00
388.30,12.20,5201.00,1248.00
388.40,12.20,5201.00,1248.00
388.50,12.20,5201.00,1182.00
388.60,12.20,5201.00,1182.00
388.70,12.20,5201.00,1182.00
388.80,12.20,3815.00,1122.00
388.90,12.20,3815.00,1122.00
389.00,12.20,3815.00,1122.00
389.10,12.40,5201.00,1061.00
389.20,12.40,5201.00,1061.00
389.30,12.40,5201.00,1006.00
389.40,12.40,3801.00,1006.00
389.50,12.40,3801.00,1006.00
389.60,12.40,3801.00,972.00
389.70,12.40,3795.00,972.00
389.80,12.40,3795.00,972.00
389.90,12.40,3791.00,881.00
390.00,12.40,3791.00,881.00
390.10,12.40,3791.00,881.00
390.20,12.40,3784.00,847.00
390.30,12.40,3784.00,847.00
390.40,12.40,3784.00,847.00
390.50,12.40,3780.00,846.00
390.60,12.40,3780.00,846.00
390.70,12.40,3780.00,846.00
390.80,12.40,3787.00,846.00
390.90,12.40,3787.00,846.00
391.00,12.40,3787.00,845.00
391.10,12.50,3780.00,845.00
391.20,12.50,3780.00,845.00
748.90,12.70,5201.00,2285.00
749.00,12.70,5201.00,2285.00
749.10,12.70,5201.00,2285.00
749.20,12.70,5201.00,2285.00
749.30,12.70,5201.00,2285.00
749.40,12.70,5201.00,2281.00
749.50,12.70,5201.00,2281.00
749.60,12.70,5201.00,2281.00
749.70,12.70,5201.00,2286.00
749.80,12.70,5201.00,2286.00
749.90,12.70,5201.00,2286.00
750.00,12.70,5201.00,2288.00
750.10,12.70,5201.00,2288.00
750.20,12.70,5201.00,2279.00
750.30,12.70,3319.00,2279.00
750.40,12.70,3319.00,2279.00
750.50,12.70,3319.00,5201.00
750.60,12.70,5201.00,5201.00
750.70,12.70,5201.00,5201.00
750.80,12.30,5201.00,5201.00
750.90,12.30,5201.00,5201.00
751.00,12.30,5201.00,5201.00
751.10,12.30,5201.00,5201.00
751.20,12.30,5201.00,5201.00
751.30,12.30,5201.00,5201.00
751.40,12.30,5201.00,5201.00
751.50,12.30,5201.00,5201.00
751.60,12.30,5201.00,5201.00
751.70,12.30,3457.00,5201.00
751.80,12.40,3457.00,5201.00
751.90,12.40,3457.00,5201.00
752.00,12.40,5201.00,5201.00
752.10,12.40,5201.00,5201.00
752.20,12.40,5201.00,5201.00
752.30,12.40,5201.00,5201.00
752.40,12.40,5201.00,5201.00
752.50,12.40,1112.00,1956.00
752.60,12.40,1112.00,1956.00
752.70,12.40,1112.00,1956.00
752.80,12.00,1855.00,2975.00
752.90,12.00,1855.00,2975.00
753.00,12.00,1855.00,5201.00
753.10,12.00,1861.00,5201.00
753.20,12.00,1861.00,5201.00
753.30,12.00,1861.00,5201.00
753.40,12.00,1859.00,5201.00
753.50,12.00,1859.00,5201.00
753.60,12.00,1859.00,5201.00
753.70,12.00,1859.00,5201.00
753.80,12.20,1859.00,5201.00
753.90,12.20,1860.00,5201.00
754.00,12.20,1860.00,5201.00
754.10,12.20,1860.00,5201.00
754.20,12.20,1860.00,5201.00
754.30,12.20,1860.00,5201.00
754.40,12.20,1860.00,5201.00
754.50,12.20,1860.00,5201.00
754.60,12.20,1860.00,5201.00
754.70,12.20,1860.00,5201.00
2243.40,12.50,1540.00,1760.00
2243.50,12.50,1540.00,1760.00
2243.60,12.50,1537.00,1756.00
2243.70,12.50,1537.00,1756.00
2243.80,12.30,1537.00,1756.00
2243.90,12.30,1540.00,1758.00
2244.00,12.30,1540.00,1758.00
2244.10,12.30,1540.00,1758.00
2244.20,12.30,1537.00,1762.00
2244.30,12.30,1537.00,1762.00
2244.40,12.30,1537.00,1755.00
2244.50,12.30,1540.00,1755.00
2244.60,12.30,1540.00,1755.00
2244.70,12.30,1540.00,1754.00
2244.80,12.20,1542.00,1754.00
2244.90,12.20,1542.00,1754.00
2245.00,12.20,1551.00,1719.00
2245.10,12.20,1551.00,1719.00
2245.20,12.20,1551.00,1719.00
2245.30,12.20,1560.00,1648.00
2245.40,12.20,1560.00,1648.00
2245.50,12.20,1560.00,1648.00
2245.60,12.20,1566.00,1591.00
2245.70,12.20,1566.00,1591.00
2245.80,12.30,1566.00,1517.00
2245.90,12.30,1585.00,1517.00
2246.00,12.30,1585.00,1517.00
2246.10,12.30,1585.00,1488.00
2246.20,12.30,1598.00,1488.00
2246.30,12.30,1598.00,1488.00
2246.40,12.30,1610.00,1927.00
2246.50,12.30,1610.00,1927.00
2246.60,12.30,1610.00,1927.00
2246.70,12.30,1622.00,1472.00
2246.80,12.30,1622.00,1472.00
2246.90,12.30,1622.00,1472.00
2247.00,12.30,1619.00,1886.00
2247.10,12.30,1619.00,1886.00
2247.20,12.30,1619.00,1891.00
2247.30,12.30,1622.00,1891.00
2247.40,12.30,1622.00,1891.00
2247.50,12.30,1622.00,1894.00
2247.60,12.30,1622.00,1894.00
2247.70,12.30,1622.00,1894.00
2247.80,12.50,1619.00,1890.00
2247.90,12.50,1619.00,1890.00
2248.00,12.50,1619.00,1890.00
2248.10,12.50,1620.00,1890.00
2248.20,12.50,1620.00,1890.00
2248.30,12.50,1620.00,1890.00
1446.00,11.60,2075.00,5201.00
1446.10,11.60,2075.00,5201.00
1446.20,11.80,2075.00,5201.00
1446.30,11.80,2211.00,5201.00
1446.40,11.80,2211.00,5201.00
1446.50,11.80,2211.00,5201.00
1446.60,11.80,2072.00,5201.00
1446.70,11.80,2072.00,5201.00
1446.80,11.80,2064.00,5201.00
1446.90,11.80,2064.00,5201.00
1447.00,11.80,2064.00,5201.00
1447.10,11.80,2068.00,5201.00
1447.20,11.60,2068.00,5201.00
1447.30,11.60,2068.00,5201.00
1447.40,11.60,2035.00,5201.00
1447.50,11.60,2035.00,5201.00
1447.60,11.60,2035.00,1696.00
1447.70,11.60,1840.00,1696.00
1447.80,11.60,1840.00,1696.00
1447.90,11.60,1840.00,1618.00
1448.00,11.60,1830.00,1618.00
1448.10,11.60,1830.00,1618.00
1448.20,11.50,1530.00,1576.00
1448.30,11.50,1530.00,1576.00
1448.40,11.50,1530.00,1576.00
1448.50,11.50,1517.00,3446.00
1448.60,11.50,1517.00,3446.00
1448.70,11.50,1517.00,3446.00
1448.80,11.50,5201.00,2947.00
1448.90,11.50,5201.00,2947.00
1449.00,11.50,5201.00,2911.00
1449.10,11.50,5201.00,2911.00
1449.20,11.60,5201.00,2911.00
1449.30,11.60,5201.00,5201.00
1449.40,11.60,5201.00,5201.00
1449.50,11.60,5201.00,5201.00
1449.60,11.60,205.00,5201.00
1449.70,11.60,205.00,5201.00
1449.80,11.60,205.00,5201.00
1449.90,11.60,1777.00,5201.00
1450.00,11.60,1777.00,5201.00
1450.10,11.60,1777.00,5201.00
1450.20,11.60,5201.00,5201.00
1450.30,11.60,5201.00,5201.00
1450.40,11.60,5201.00,5201.00
1450.50,11.60,5201.00,5201.00
1450.60,11.60,5201.00,5201.00
1450.70,11.60,5201.00,5201.00
1450.80,11.60,5201.00,5201.00
1450.90,11.60,5201.00,5201.00
1451.00,11.60,5201.00,5201.00
1451.10,11.60,5201.00,5201.00
1451.20,11.70,5201.00,5201.00
1451.30,11.70,5201.00,5201.00
1451.40,11.70,5201.00,5201.00
1451.50,11.70,5201.00,5201.00
1451.60,11.70,5201.00,5201.00
1451.70,11.70,5201.00,5201.00
1451.80,11.70,5201.00,5201.00
1451.90,11.70,5201.00,5201.00
1452.00,11.70,5201.00,5201.00
1452.10,11.70,5201.00,5201.00
1452.20,11.80,5201.00,5201.00
1452.30,11.80,5201.00,5201.00
2188.00,12.30,1166.00,3089.00
2188.10,12.70,1166.00,3088.00
2188.20,12.70,1166.00,3088.00
2188.30,12.70,1170.00,3088.00
2188.40,12.70,1170.00,3088.00
